country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Liechtenstein,LI,2021-38,GISAID,27,2,7.4,True,XD,0,2.0,0.0
Liechtenstein,LI,2021-39,GISAID,5,2,40.0,True,B.1.1.529,0,2.0,0.0
Liechtenstein,LI,2021-39,GISAID,5,2,40.0,True,B.1.617.2,2,2.0,100.0
Liechtenstein,LI,2021-39,GISAID,5,2,40.0,True,BA.4,0,2.0,0.0
Liechtenstein,LI,2021-39,GISAID,5,2,40.0,True,BA.5,0,2.0,0.0
Liechtenstein,LI,2021-39,GISAID,5,2,40.0,True,Other,0,2.0,0.0
Liechtenstein,LI,2021-39,GISAID,5,2,40.0,True,UNK,0,,
Liechtenstein,LI,2021-39,GISAID,5,2,40.0,True,XD,0,2.0,0.0
Liechtenstein,LI,2021-40,GISAID,12,3,25.0,True,B.1.1.529,0,3.0,0.0
Liechtenstein,LI,2021-40,GISAID,12,3,25.0,True,B.1.617.2,3,3.0,100.0
Liechtenstein,LI,2021-40,GISAID,12,3,25.0,True,BA.4,0,3.0,0.0
Liechtenstein,LI,2021-40,GISAID,12,3,25.0,True,BA.5,0,3.0,0.0
Liechtenstein,LI,2021-40,GISAID,12,3,25.0,True,Other,0,3.0,0.0
Liechtenstein,LI,2021-40,GISAID,12,3,25.0,True,UNK,0,,
Liechtenstein,LI,2021-40,GISAID,12,3,25.0,True,XD,0,3.0,0.0
Liechtenstein,LI,2021-41,GISAID,35,1,2.9,True,B.1.1.529,0,1.0,0.0
Liechtenstein,LI,2021-41,GISAID,35,1,2.9,True,B.1.617.2,1,1.0,100.0
Liechtenstein,LI,2021-41,GISAID,35,1,2.9,True,BA.4,0,1.0,0.0
Liechtenstein,LI,2021-41,GISAID,35,1,2.9,True,BA.5,0,1.0,0.0
Liechtenstein,LI,2021-41,GISAID,35,1,2.9,True,Other,0,1.0,0.0
Liechtenstein,LI,2021-41,GISAID,35,1,2.9,True,UNK,0,,
Liechtenstein,LI,2021-41,GISAID,35,1,2.9,True,XD,0,1.0,0.0
Liechtenstein,LI,2021-42,GISAID,41,6,14.6,True,B.1.1.529,0,6.0,0.0
Liechtenstein,LI,2021-42,GISAID,41,6,14.6,True,B.1.617.2,6,6.0,100.0
Liechtenstein,LI,2021-42,GISAID,41,6,14.6,True,BA.4,0,6.0,0.0
Liechtenstein,LI,2021-42,GISAID,41,6,14.6,True,BA.5,0,6.0,0.0
Liechtenstein,LI,2021-42,GISAID,41,6,14.6,True,Other,0,6.0,0.0
Liechtenstein,LI,2021-42,GISAID,41,6,14.6,True,UNK,0,,
Liechtenstein,LI,2021-42,GISAID,41,6,14.6,True,XD,0,6.0,0.0
Liechtenstein,LI,2021-43,GISAID,40,5,12.5,True,B.1.1.529,0,5.0,0.0
Liechtenstein,LI,2021-43,GISAID,40,5,12.5,True,B.1.617.2,5,5.0,100.0
Liechtenstein,LI,2021-43,GISAID,40,5,12.5,True,BA.4,0,5.0,0.0
Liechtenstein,LI,2021-43,GISAID,40,5,12.5,True,BA.5,0,5.0,0.0
Liechtenstein,LI,2021-43,GISAID,40,5,12.5,True,Other,0,5.0,0.0
Liechtenstein,LI,2021-43,GISAID,40,5,12.5,True,UNK,0,,
Liechtenstein,LI,2021-43,GISAID,40,5,12.5,True,XD,0,5.0,0.0
Liechtenstein,LI,2021-44,GISAID,95,19,20.0,True,B.1.1.529,0,19.0,0.0
Liechtenstein,LI,2021-44,GISAID,95,19,20.0,True,B.1.617.2,19,19.0,100.0
Liechtenstein,LI,2021-44,GISAID,95,19,20.0,True,BA.4,0,19.0,0.0
Liechtenstein,LI,2021-44,GISAID,95,19,20.0,True,BA.5,0,19.0,0.0
Liechtenstein,LI,2021-44,GISAID,95,19,20.0,True,Other,0,19.0,0.0
Liechtenstein,LI,2021-44,GISAID,95,19,20.0,True,UNK,0,,
Liechtenstein,LI,2021-44,GISAID,95,19,20.0,True,XD,0,19.0,0.0
Liechtenstein,LI,2021-45,GISAID,148,44,29.7,True,B.1.1.529,0,44.0,0.0
Liechtenstein,LI,2021-45,GISAID,148,44,29.7,True,B.1.617.2,44,44.0,100.0
Liechtenstein,LI,2021-45,GISAID,148,44,29.7,True,BA.4,0,44.0,0.0
Liechtenstein,LI,2021-45,GISAID,148,44,29.7,True,BA.5,0,44.0,0.0
Liechtenstein,LI,2021-45,GISAID,148,44,29.7,True,Other,0,44.0,0.0
Liechtenstein,LI,2021-45,GISAID,148,44,29.7,True,UNK,0,,
Liechtenstein,LI,2021-45,GISAID,148,44,29.7,True,XD,0,44.0,0.0
Liechtenstein,LI,2021-46,GISAID,392,64,16.3,True,B.1.1.529,0,64.0,0.0
Liechtenstein,LI,2021-46,GISAID,392,64,16.3,True,B.1.617.2,64,64.0,100.0
Liechtenstein,LI,2021-46,GISAID,392,64,16.3,True,BA.4,0,64.0,0.0
Liechtenstein,LI,2021-46,GISAID,392,64,16.3,True,BA.5,0,64.0,0.0
Liechtenstein,LI,2021-46,GISAID,392,64,16.3,True,Other,0,64.0,0.0
Liechtenstein,LI,2021-46,GISAID,392,64,16.3,True,UNK,0,,
Liechtenstein,LI,2021-46,GISAID,392,64,16.3,True,XD,0,64.0,0.0
Liechtenstein,LI,2021-47,GISAID,352,68,19.3,True,B.1.1.529,0,67.0,0.0
Liechtenstein,LI,2021-47,GISAID,352,68,19.3,True,B.1.617.2,67,67.0,100.0
Liechtenstein,LI,2021-47,GISAID,352,68,19.3,True,BA.4,0,67.0,0.0
Liechtenstein,LI,2021-47,GISAID,352,68,19.3,True,BA.5,0,67.0,0.0
Liechtenstein,LI,2021-47,GISAID,352,68,19.3,True,Other,0,67.0,0.0
Liechtenstein,LI,2021-47,GISAID,352,68,19.3,True,UNK,0,,
Liechtenstein,LI,2021-47,GISAID,352,68,19.3,True,XD,0,67.0,0.0
Liechtenstein,LI,2021-48,GISAID,380,58,15.3,True,B.1.1.529,1,58.0,1.7
Liechtenstein,LI,2021-48,GISAID,380,58,15.3,True,B.1.617.2,57,58.0,98.3
Liechtenstein,LI,2021-48,GISAID,380,58,15.3,True,BA.4,0,58.0,0.0
Liechtenstein,LI,2021-48,GISAID,380,58,15.3,True,BA.5,0,58.0,0.0
Liechtenstein,LI,2021-48,GISAID,380,58,15.3,True,Other,0,58.0,0.0
Liechtenstein,LI,2021-48,GISAID,380,58,15.3,True,UNK,0,,
Liechtenstein,LI,2021-48,GISAID,380,58,15.3,True,XD,0,58.0,0.0
Liechtenstein,LI,2021-49,GISAID,460,87,18.9,True,B.1.1.529,1,87.0,1.1
Liechtenstein,LI,2021-49,GISAID,460,87,18.9,True,B.1.617.2,86,87.0,98.9
Liechtenstein,LI,2021-49,GISAID,460,87,18.9,True,BA.4,0,87.0,0.0
Liechtenstein,LI,2021-49,GISAID,460,87,18.9,True,BA.5,0,87.0,0.0
Liechtenstein,LI,2021-49,GISAID,460,87,18.9,True,Other,0,87.0,0.0
Liechtenstein,LI,2021-49,GISAID,460,87,18.9,True,UNK,0,,
Liechtenstein,LI,2021-49,GISAID,460,87,18.9,True,XD,0,87.0,0.0
Liechtenstein,LI,2021-50,GISAID,270,47,17.4,True,B.1.1.529,2,47.0,4.3
Liechtenstein,LI,2021-50,GISAID,270,47,17.4,True,B.1.617.2,45,47.0,95.7
Liechtenstein,LI,2021-50,GISAID,270,47,17.4,True,BA.4,0,47.0,0.0
Liechtenstein,LI,2021-50,GISAID,270,47,17.4,True,BA.5,0,47.0,0.0
Liechtenstein,LI,2021-50,GISAID,270,47,17.4,True,Other,0,47.0,0.0
Liechtenstein,LI,2021-50,GISAID,270,47,17.4,True,UNK,0,,
Liechtenstein,LI,2021-50,GISAID,270,47,17.4,True,XD,0,47.0,0.0
Liechtenstein,LI,2021-51,GISAID,267,70,26.2,True,B.1.1.529,27,70.0,38.6
Liechtenstein,LI,2021-51,GISAID,267,70,26.2,True,B.1.617.2,43,70.0,61.4
Liechtenstein,LI,2021-51,GISAID,267,70,26.2,True,BA.4,0,70.0,0.0
Liechtenstein,LI,2021-51,GISAID,267,70,26.2,True,BA.5,0,70.0,0.0
Liechtenstein,LI,2021-51,GISAID,267,70,26.2,True,Other,0,70.0,0.0
Liechtenstein,LI,2021-51,GISAID,267,70,26.2,True,UNK,0,,
Liechtenstein,LI,2021-51,GISAID,267,70,26.2,True,XD,0,70.0,0.0
Liechtenstein,LI,2021-52,GISAID,295,48,16.3,True,B.1.1.529,39,48.0,81.2
Liechtenstein,LI,2021-52,GISAID,295,48,16.3,True,B.1.617.2,9,48.0,18.8
Liechtenstein,LI,2021-52,GISAID,295,48,16.3,True,BA.4,0,48.0,0.0
Liechtenstein,LI,2021-52,GISAID,295,48,16.3,True,BA.5,0,48.0,0.0
Liechtenstein,LI,2021-52,GISAID,295,48,16.3,True,Other,0,48.0,0.0
Liechtenstein,LI,2021-52,GISAID,295,48,16.3,True,UNK,0,,
Liechtenstein,LI,2021-52,GISAID,295,48,16.3,True,XD,0,48.0,0.0
Liechtenstein,LI,2022-01,GISAID,480,1,0.2,True,B.1.1.529,0,1.0,0.0
Liechtenstein,LI,2022-01,GISAID,480,1,0.2,True,B.1.617.2,1,1.0,100.0
Liechtenstein,LI,2022-01,GISAID,480,1,0.2,True,BA.4,0,1.0,0.0
Liechtenstein,LI,2022-01,GISAID,480,1,0.2,True,BA.5,0,1.0,0.0
Liechtenstein,LI,2022-01,GISAID,480,1,0.2,True,Other,0,1.0,0.0
Liechtenstein,LI,2022-01,GISAID,480,1,0.2,True,UNK,0,,
Liechtenstein,LI,2022-01,GISAID,480,1,0.2,True,XD,0,1.0,0.0
Liechtenstein,LI,2022-02,GISAID,549,2,0.4,True,B.1.1.529,2,2.0,100.0
Liechtenstein,LI,2022-02,GISAID,549,2,0.4,True,B.1.617.2,0,2.0,0.0
Liechtenstein,LI,2022-02,GISAID,549,2,0.4,True,BA.4,0,2.0,0.0
Liechtenstein,LI,2022-02,GISAID,549,2,0.4,True,BA.5,0,2.0,0.0
Liechtenstein,LI,2022-02,GISAID,549,2,0.4,True,Other,0,2.0,0.0
Liechtenstein,LI,2022-02,GISAID,549,2,0.4,True,UNK,0,,
Liechtenstein,LI,2022-02,GISAID,549,2,0.4,True,XD,0,2.0,0.0
Liechtenstein,LI,2022-03,GISAID,748,2,0.3,True,B.1.1.529,2,2.0,100.0
Liechtenstein,LI,2022-03,GISAID,748,2,0.3,True,B.1.617.2,0,2.0,0.0
Liechtenstein,LI,2022-03,GISAID,748,2,0.3,True,BA.4,0,2.0,0.0
Liechtenstein,LI,2022-03,GISAID,748,2,0.3,True,BA.5,0,2.0,0.0
Liechtenstein,LI,2022-03,GISAID,748,2,0.3,True,Other,0,2.0,0.0
Liechtenstein,LI,2022-03,GISAID,748,2,0.3,True,UNK,0,,
Liechtenstein,LI,2022-03,GISAID,748,2,0.3,True,XD,0,2.0,0.0
Liechtenstein,LI,2022-04,GISAID,915,10,1.1,True,B.1.1.529,10,10.0,100.0
Liechtenstein,LI,2022-04,GISAID,915,10,1.1,True,B.1.617.2,0,10.0,0.0
Liechtenstein,LI,2022-04,GISAID,915,10,1.1,True,BA.4,0,10.0,0.0
Liechtenstein,LI,2022-04,GISAID,915,10,1.1,True,BA.5,0,10.0,0.0
Liechtenstein,LI,2022-04,GISAID,915,10,1.1,True,Other,0,10.0,0.0
Liechtenstein,LI,2022-04,GISAID,915,10,1.1,True,UNK,0,,
Liechtenstein,LI,2022-04,GISAID,915,10,1.1,True,XD,0,10.0,0.0
Liechtenstein,LI,2022-05,GISAID,835,94,11.3,True,B.1.1.529,88,94.0,93.6
Liechtenstein,LI,2022-05,GISAID,835,94,11.3,True,B.1.617.2,6,94.0,6.4
Liechtenstein,LI,2022-05,GISAID,835,94,11.3,True,BA.4,0,94.0,0.0
Liechtenstein,LI,2022-05,GISAID,835,94,11.3,True,BA.5,0,94.0,0.0
Liechtenstein,LI,2022-05,GISAID,835,94,11.3,True,Other,0,94.0,0.0
Liechtenstein,LI,2022-05,GISAID,835,94,11.3,True,UNK,0,,
Liechtenstein,LI,2022-05,GISAID,835,94,11.3,True,XD,0,94.0,0.0
Liechtenstein,LI,2022-06,GISAID,813,69,8.5,True,B.1.1.529,69,69.0,100.0
Liechtenstein,LI,2022-06,GISAID,813,69,8.5,True,B.1.617.2,0,69.0,0.0
Liechtenstein,LI,2022-06,GISAID,813,69,8.5,True,BA.4,0,69.0,0.0
Liechtenstein,LI,2022-06,GISAID,813,69,8.5,True,BA.5,0,69.0,0.0
Liechtenstein,LI,2022-06,GISAID,813,69,8.5,True,Other,0,69.0,0.0
Liechtenstein,LI,2022-06,GISAID,813,69,8.5,True,UNK,0,,
Liechtenstein,LI,2022-06,GISAID,813,69,8.5,True,XD,0,69.0,0.0
Liechtenstein,LI,2022-07,GISAID,615,72,11.7,True,B.1.1.529,70,70.0,100.0
Liechtenstein,LI,2022-07,GISAID,615,72,11.7,True,B.1.617.2,0,70.0,0.0
Liechtenstein,LI,2022-07,GISAID,615,72,11.7,True,BA.4,0,70.0,0.0
Liechtenstein,LI,2022-07,GISAID,615,72,11.7,True,BA.5,0,70.0,0.0
Liechtenstein,LI,2022-07,GISAID,615,72,11.7,True,Other,0,70.0,0.0
Liechtenstein,LI,2022-07,GISAID,615,72,11.7,True,UNK,0,,
Liechtenstein,LI,2022-07,GISAID,615,72,11.7,True,XD,0,70.0,0.0
Liechtenstein,LI,2022-08,GISAID,696,86,12.4,True,B.1.1.529,85,85.0,100.0
Liechtenstein,LI,2022-08,GISAID,696,86,12.4,True,B.1.617.2,0,85.0,0.0
Liechtenstein,LI,2022-08,GISAID,696,86,12.4,True,BA.4,0,85.0,0.0
Liechtenstein,LI,2022-08,GISAID,696,86,12.4,True,BA.5,0,85.0,0.0
Liechtenstein,LI,2022-08,GISAID,696,86,12.4,True,Other,0,85.0,0.0
Liechtenstein,LI,2022-08,GISAID,696,86,12.4,True,UNK,0,,
Liechtenstein,LI,2022-08,GISAID,696,86,12.4,True,XD,0,85.0,0.0
Liechtenstein,LI,2022-09,GISAID,1194,68,5.7,True,B.1.1.529,68,68.0,100.0
Liechtenstein,LI,2022-09,GISAID,1194,68,5.7,True,B.1.617.2,0,68.0,0.0
Liechtenstein,LI,2022-09,GISAID,1194,68,5.7,True,BA.4,0,68.0,0.0
Liechtenstein,LI,2022-09,GISAID,1194,68,5.7,True,BA.5,0,68.0,0.0
Liechtenstein,LI,2022-09,GISAID,1194,68,5.7,True,Other,0,68.0,0.0
Liechtenstein,LI,2022-09,GISAID,1194,68,5.7,True,UNK,0,,
Liechtenstein,LI,2022-09,GISAID,1194,68,5.7,True,XD,0,68.0,0.0
Liechtenstein,LI,2022-10,GISAID,1036,4,0.4,True,B.1.1.529,4,4.0,100.0
Liechtenstein,LI,2022-10,GISAID,1036,4,0.4,True,B.1.617.2,0,4.0,0.0
Liechtenstein,LI,2022-10,GISAID,1036,4,0.4,True,BA.4,0,4.0,0.0
Liechtenstein,LI,2022-10,GISAID,1036,4,0.4,True,BA.5,0,4.0,0.0
Liechtenstein,LI,2022-10,GISAID,1036,4,0.4,True,Other,0,4.0,0.0
Liechtenstein,LI,2022-10,GISAID,1036,4,0.4,True,UNK,0,,
Liechtenstein,LI,2022-10,GISAID,1036,4,0.4,True,XD,0,4.0,0.0
Liechtenstein,LI,2022-11,GISAID,1221,57,4.7,True,B.1.1.529,56,56.0,100.0
Liechtenstein,LI,2022-11,GISAID,1221,57,4.7,True,B.1.617.2,0,56.0,0.0
Liechtenstein,LI,2022-11,GISAID,1221,57,4.7,True,BA.4,0,56.0,0.0
Liechtenstein,LI,2022-11,GISAID,1221,57,4.7,True,BA.5,0,56.0,0.0
Liechtenstein,LI,2022-11,GISAID,1221,57,4.7,True,Other,0,56.0,0.0
Liechtenstein,LI,2022-11,GISAID,1221,57,4.7,True,UNK,0,,
Liechtenstein,LI,2022-11,GISAID,1221,57,4.7,True,XD,0,56.0,0.0
Liechtenstein,LI,2022-12,GISAID,654,70,10.7,True,B.1.1.529,70,70.0,100.0
Liechtenstein,LI,2022-12,GISAID,654,70,10.7,True,B.1.617.2,0,70.0,0.0
Liechtenstein,LI,2022-12,GISAID,654,70,10.7,True,BA.4,0,70.0,0.0
Liechtenstein,LI,2022-12,GISAID,654,70,10.7,True,BA.5,0,70.0,0.0
Liechtenstein,LI,2022-12,GISAID,654,70,10.7,True,Other,0,70.0,0.0
Liechtenstein,LI,2022-12,GISAID,654,70,10.7,True,UNK,0,,
Liechtenstein,LI,2022-12,GISAID,654,70,10.7,True,XD,0,70.0,0.0
Liechtenstein,LI,2022-13,GISAID,444,1,0.2,True,B.1.1.529,1,1.0,100.0
Liechtenstein,LI,2022-13,GISAID,444,1,0.2,True,B.1.617.2,0,1.0,0.0
Liechtenstein,LI,2022-13,GISAID,444,1,0.2,True,BA.4,0,1.0,0.0
Liechtenstein,LI,2022-13,GISAID,444,1,0.2,True,BA.5,0,1.0,0.0
Liechtenstein,LI,2022-13,GISAID,444,1,0.2,True,Other,0,1.0,0.0
Liechtenstein,LI,2022-13,GISAID,444,1,0.2,True,UNK,0,,
Liechtenstein,LI,2022-13,GISAID,444,1,0.2,True,XD,0,1.0,0.0
Liechtenstein,LI,2021-48,TESSy,380,1,0.3,True,B.1.1.529,1,1.0,100.0
Liechtenstein,LI,2021-50,TESSy,270,7,2.6,True,B.1.1.529,7,7.0,100.0
Liechtenstein,LI,2021-51,TESSy,267,27,10.1,True,B.1.1.529,27,27.0,100.0
Liechtenstein,LI,2021-52,TESSy,295,104,35.3,True,B.1.1.529,104,104.0,100.0
Liechtenstein,LI,2022-01,TESSy,480,267,55.6,True,B.1.1.529,267,267.0,100.0
Lithuania,LT,2020-01,GISAID,0,0,,True,B.1.1.529,0,0.0,
Lithuania,LT,2020-01,GISAID,0,0,,True,B.1.617.2,0,0.0,
Lithuania,LT,2020-01,GISAID,0,0,,True,BA.4,0,0.0,
Lithuania,LT,2020-01,GISAID,0,0,,True,BA.5,0,0.0,
Lithuania,LT,2020-01,GISAID,0,0,,True,Other,0,0.0,
Lithuania,LT,2020-01,GISAID,0,0,,True,UNK,0,,
Lithuania,LT,2020-01,GISAID,0,0,,True,XD,0,0.0,
Lithuania,LT,2020-02,GISAID,0,0,,True,B.1.1.529,0,0.0,
Lithuania,LT,2020-02,GISAID,0,0,,True,B.1.617.2,0,0.0,
Lithuania,LT,2020-02,GISAID,0,0,,True,BA.4,0,0.0,
Lithuania,LT,2020-02,GISAID,0,0,,True,BA.5,0,0.0,
Lithuania,LT,2020-02,GISAID,0,0,,True,Other,0,0.0,
Lithuania,LT,2020-02,GISAID,0,0,,True,UNK,0,,
Lithuania,LT,2020-02,GISAID,0,0,,True,XD,0,0.0,
Lithuania,LT,2020-03,GISAID,0,0,,True,B.1.1.529,0,0.0,
Lithuania,LT,2020-03,GISAID,0,0,,True,B.1.617.2,0,0.0,
Lithuania,LT,2020-03,GISAID,0,0,,True,BA.4,0,0.0,
Lithuania,LT,2020-03,GISAID,0,0,,True,BA.5,0,0.0,
Lithuania,LT,2020-03,GISAID,0,0,,True,Other,0,0.0,
Lithuania,LT,2020-03,GISAID,0,0,,True,UNK,0,,
Lithuania,LT,2020-03,GISAID,0,0,,True,XD,0,0.0,
Lithuania,LT,2020-04,GISAID,0,0,,True,B.1.1.529,0,0.0,
Lithuania,LT,2020-04,GISAID,0,0,,True,B.1.617.2,0,0.0,
Lithuania,LT,2020-04,GISAID,0,0,,True,BA.4,0,0.0,
Lithuania,LT,2020-04,GISAID,0,0,,True,BA.5,0,0.0,
Lithuania,LT,2020-04,GISAID,0,0,,True,Other,0,0.0,
Lithuania,LT,2020-04,GISAID,0,0,,True,UNK,0,,
Lithuania,LT,2020-04,GISAID,0,0,,True,XD,0,0.0,
Lithuania,LT,2020-05,GISAID,0,0,,True,B.1.1.529,0,0.0,
Lithuania,LT,2020-05,GISAID,0,0,,True,B.1.617.2,0,0.0,
Lithuania,LT,2020-05,GISAID,0,0,,True,BA.4,0,0.0,
Lithuania,LT,2020-05,GISAID,0,0,,True,BA.5,0,0.0,
Lithuania,LT,2020-05,GISAID,0,0,,True,Other,0,0.0,
Lithuania,LT,2020-05,GISAID,0,0,,True,UNK,0,,
Lithuania,LT,2020-05,GISAID,0,0,,True,XD,0,0.0,
Lithuania,LT,2020-06,GISAID,0,0,,True,B.1.1.529,0,0.0,
Lithuania,LT,2020-06,GISAID,0,0,,True,B.1.617.2,0,0.0,
Lithuania,LT,2020-06,GISAID,0,0,,True,BA.4,0,0.0,
Lithuania,LT,2020-06,GISAID,0,0,,True,BA.5,0,0.0,
Lithuania,LT,2020-06,GISAID,0,0,,True,Other,0,0.0,
Lithuania,LT,2020-06,GISAID,0,0,,True,UNK,0,,
Lithuania,LT,2020-06,GISAID,0,0,,True,XD,0,0.0,
Lithuania,LT,2020-07,GISAID,0,0,,True,B.1.1.529,0,0.0,
Lithuania,LT,2020-07,GISAID,0,0,,True,B.1.617.2,0,0.0,
Lithuania,LT,2020-07,GISAID,0,0,,True,BA.4,0,0.0,
Lithuania,LT,2020-07,GISAID,0,0,,True,BA.5,0,0.0,
Lithuania,LT,2020-07,GISAID,0,0,,True,Other,0,0.0,
Lithuania,LT,2020-07,GISAID,0,0,,True,UNK,0,,
Lithuania,LT,2020-07,GISAID,0,0,,True,XD,0,0.0,
Lithuania,LT,2020-08,GISAID,0,0,,True,B.1.1.529,0,0.0,
Lithuania,LT,2020-08,GISAID,0,0,,True,B.1.617.2,0,0.0,
Lithuania,LT,2020-08,GISAID,0,0,,True,BA.4,0,0.0,
Lithuania,LT,2020-08,GISAID,0,0,,True,BA.5,0,0.0,
Lithuania,LT,2020-08,GISAID,0,0,,True,Other,0,0.0,
Lithuania,LT,2020-08,GISAID,0,0,,True,UNK,0,,
Lithuania,LT,2020-08,GISAID,0,0,,True,XD,0,0.0,
Lithuania,LT,2020-09,GISAID,1,0,0.0,True,B.1.1.529,0,0.0,
Lithuania,LT,2020-09,GISAID,1,0,0.0,True,B.1.617.2,0,0.0,
Lithuania,LT,2020-09,GISAID,1,0,0.0,True,BA.4,0,0.0,
Lithuania,LT,2020-09,GISAID,1,0,0.0,True,BA.5,0,0.0,
Lithuania,LT,2020-09,GISAID,1,0,0.0,True,Other,0,0.0,
Lithuania,LT,2020-09,GISAID,1,0,0.0,True,UNK,0,,
Lithuania,LT,2020-09,GISAID,1,0,0.0,True,XD,0,0.0,
Lithuania,LT,2020-10,GISAID,0,0,,True,B.1.1.529,0,0.0,
Lithuania,LT,2020-10,GISAID,0,0,,True,B.1.617.2,0,0.0,
Lithuania,LT,2020-10,GISAID,0,0,,True,BA.4,0,0.0,
Lithuania,LT,2020-10,GISAID,0,0,,True,BA.5,0,0.0,
Lithuania,LT,2020-10,GISAID,0,0,,True,Other,0,0.0,
Lithuania,LT,2020-10,GISAID,0,0,,True,UNK,0,,
Lithuania,LT,2020-10,GISAID,0,0,,True,XD,0,0.0,
Lithuania,LT,2020-11,GISAID,11,0,0.0,True,B.1.1.529,0,0.0,
Lithuania,LT,2020-11,GISAID,11,0,0.0,True,B.1.617.2,0,0.0,
Lithuania,LT,2020-11,GISAID,11,0,0.0,True,BA.4,0,0.0,
Lithuania,LT,2020-11,GISAID,11,0,0.0,True,BA.5,0,0.0,
Lithuania,LT,2020-11,GISAID,11,0,0.0,True,Other,0,0.0,
Lithuania,LT,2020-11,GISAID,11,0,0.0,True,UNK,0,,
Lithuania,LT,2020-11,GISAID,11,0,0.0,True,XD,0,0.0,
Lithuania,LT,2020-12,GISAID,46,0,0.0,True,B.1.1.529,0,0.0,
Lithuania,LT,2020-12,GISAID,46,0,0.0,True,B.1.617.2,0,0.0,
Lithuania,LT,2020-12,GISAID,46,0,0.0,True,BA.4,0,0.0,
Lithuania,LT,2020-12,GISAID,46,0,0.0,True,BA.5,0,0.0,
Lithuania,LT,2020-12,GISAID,46,0,0.0,True,Other,0,0.0,
Lithuania,LT,2020-12,GISAID,46,0,0.0,True,UNK,0,,
Lithuania,LT,2020-12,GISAID,46,0,0.0,True,XD,0,0.0,
Lithuania,LT,2020-13,GISAID,222,0,0.0,True,B.1.1.529,0,0.0,
Lithuania,LT,2020-13,GISAID,222,0,0.0,True,B.1.617.2,0,0.0,
Lithuania,LT,2020-13,GISAID,222,0,0.0,True,BA.4,0,0.0,
Lithuania,LT,2020-13,GISAID,222,0,0.0,True,BA.5,0,0.0,
Lithuania,LT,2020-13,GISAID,222,0,0.0,True,Other,0,0.0,
Lithuania,LT,2020-13,GISAID,222,0,0.0,True,UNK,0,,
Lithuania,LT,2020-13,GISAID,222,0,0.0,True,XD,0,0.0,
Lithuania,LT,2020-14,GISAID,368,12,3.3,True,B.1.1.529,0,12.0,0.0
Lithuania,LT,2020-14,GISAID,368,12,3.3,True,B.1.617.2,0,12.0,0.0
Lithuania,LT,2020-14,GISAID,368,12,3.3,True,BA.4,0,12.0,0.0
Lithuania,LT,2020-14,GISAID,368,12,3.3,True,BA.5,0,12.0,0.0
Lithuania,LT,2020-14,GISAID,368,12,3.3,True,Other,12,12.0,100.0
Lithuania,LT,2020-14,GISAID,368,12,3.3,True,UNK,0,,
Lithuania,LT,2020-14,GISAID,368,12,3.3,True,XD,0,12.0,0.0
Lithuania,LT,2020-15,GISAID,252,30,11.9,True,B.1.1.529,0,30.0,0.0
Lithuania,LT,2020-15,GISAID,252,30,11.9,True,B.1.617.2,0,30.0,0.0
Lithuania,LT,2020-15,GISAID,252,30,11.9,True,BA.4,0,30.0,0.0
Lithuania,LT,2020-15,GISAID,252,30,11.9,True,BA.5,0,30.0,0.0
Lithuania,LT,2020-15,GISAID,252,30,11.9,True,Other,30,30.0,100.0
Lithuania,LT,2020-15,GISAID,252,30,11.9,True,UNK,0,,
Lithuania,LT,2020-15,GISAID,252,30,11.9,True,XD,0,30.0,0.0
Lithuania,LT,2020-16,GISAID,240,25,10.4,True,B.1.1.529,0,25.0,0.0
Lithuania,LT,2020-16,GISAID,240,25,10.4,True,B.1.617.2,0,25.0,0.0
Lithuania,LT,2020-16,GISAID,240,25,10.4,True,BA.4,0,25.0,0.0
Lithuania,LT,2020-16,GISAID,240,25,10.4,True,BA.5,0,25.0,0.0
Lithuania,LT,2020-16,GISAID,240,25,10.4,True,Other,25,25.0,100.0
Lithuania,LT,2020-16,GISAID,240,25,10.4,True,UNK,0,,
Lithuania,LT,2020-16,GISAID,240,25,10.4,True,XD,0,25.0,0.0
